name,title,date,review_text
Puri Sebali Resort,Ubud’s gem!,09/01/2021,"Fun memorable 1 night stay! Lovely & helpful staffs especially mbak Hastari. We almost went home (we arrived at night, so it was dark and quiet). But she welcome us with warm enthusiasm and friendly greetings. Big bedroom with terrace, well designed bathroom (favorite spot)! Paddy rice view. Very natural and calming. Clean & neat. Nice mattress. I wish the towel can be better too. But it is not 5* hotel, so we can accept it. And the water, as fresh as ubud. We came here to experience the architecture design. It looks everything was considered in a good plan & proportion. Not much distractions & attractions, so didnt have to rush to enjoy the property & the ambience. Thank you!"
Puri Sebali Resort,Perfect villa in Ubud,09/01/2021,"My first time stay in Puri Sebali, and had a really great time here. Mbak Hastari served me very well during my stay at Puri Sebali. Spacious room, beautiful view, & quiet place ❤ I will stay here again!"
Puri Sebali Resort,Great experience,08/01/2021,Our stay at Puri Sebali ubud was just wonderful from the arrival where we were greeted with the Balinese friendliness by Hastari at the Front office to the stay itself in a suite with a private pool with a stunning view over Richfields. The bed was very comfortable as well and the room and bathroom very spacious. Even if jt was for only one night we felt at home. The day after the breakfast was yummy and we got a late check out for free from the lovely sales manager putri. All in all I would 100% recommend this resort and come back here again!
Puri Sebali Resort,Great staycation with beautiful view,08/01/2021,"saya sangat happy bisa tinggal dan menginap di puri sebali dengan suasana yg nyaman, jauh dari keramaian dan nuansa sawah yang hijau rasanya tidak ingin pulang, terimakasih puri sebali atas pelayanan staff nya yg memuaskan"
Legian Kriyamaha Villa,Stay with friends,10/01/2021,Padahal kami check in malam tapi tetap dilayani dengan baik oleh staffnya mba Meli dan kak Mia terima kasih juga Beli Andi yang sudah bantu bawa barang kami next kami coba ke villa yang lainnya makasii yaa😍
Legian Kriyamaha Villa,Staycation,10/01/2021,"Pengalaman menginap di villa kriyamaha sangat baik dimulai dari pelayanan dan properti yang ada di dalam villa, keamanan dan kenyaman pun sangat baik saya merasa puas dengan keramahan dan keestetikan dari setiap sudut villa"
Legian Kriyamaha Villa,Sweet coupless,10/01/2021,Tempatnya bagus oke juga cocok buat stay bareng pasangan honeymoon juga ada hehe mungkin next kita kesini lagi bareng anak anak (soon) thanks ya all staff yang sudah memberi pelayanan terbaiknya kak meli dan aryo
Legian Kriyamaha Villa,Excellent stay with warmest welcome from your staffs.,10/01/2021,"Staffnya superb friendly, will come again for sure :) tempatnya juga strategis dan villanya bersih. Ada private pool, private bathtub, wifinya kenceng. Tempatnya berseblahan dgn la vie villa. Worth the price!!!"
Legian Kriyamaha Villa,Jempiring,10/01/2021,"Happy bgt staycation di kriyamaha villa , suasana nya yg sejuk bgt , fasilitas nya lengkap , bersih , pelayanan nya yang baik , yang yang pasti nyaman bgt 😍 Cocok buat ajak pacar dan keluarga juga ❤️"
Legian Kriyamaha Villa,Liburan,10/01/2021,Menginap disini slama 2 hari sangat nyaman playanan sangat ramah baik Kebersihan vila juga terjaga semua fasilitas berfungsi dengan baik Staff sagat ramah Kamar bersih dan terawat dengan baik Tingkat kan fasilitasnya
Legian Kriyamaha Villa,Honey Moon,10/01/2021,"Sangat memuasakan Honey Moon, harga terjangkau dan fasilitas ternyaman😍.,breakfast enak dan mantap,pelayanan sangat ramah,sy rasa untuk standar lebih dari standar pelayanan yg ada di Bali,jadi salah satu rekomendasi tempat untuk teman-teman yg ingin liburan bersama keluarga,teman dekat,dan teman-teman lain"
Legian Kriyamaha Villa,Mawar,10/01/2021,The first ke bali.... dr jayapura rasanya nyesel kl nginep 1 hr saja.... next kl kita liburan paling tidak 3 hr nginep d sini... Orgnya ramah bgt.. buat saya yg pertama kali k bali sangat d bantu. Thanks villa Kriyamaha Legian... the best
Legian Kriyamaha Villa,Stay at legian kriyamaha,10/01/2021,"Very nice stay, pleasant, and comfy also private. I love this villa so next will come back here with my family maybee.. so complete room and clean so thank you for all staff help us during stay here.. nice! Thanks Meli and Pak Oka"
Legian Kriyamaha Villa,Momen menginap yang nyaman sekali!,10/01/2021,"Senang banget nginep di sini karena pelayanannya ramah, fasilitasnya komplit, bersih, aksesnya dekat dari mana aja. Plusnya, mereka sigap kalau kita tanya macem-macem termasuk rekomendasi oleh-oleh dan masih banyak lagi. SOOOOO HAPPY!"
Legian Kriyamaha Villa,good place to stay,10/01/2021,"Great place to stay and spend our time.. clean room and great facilities. SUPER RECOMEND.. Stay di kamar Tunjung untuk 1 malam, dan fasilitasnya lengkap.. Private pool sangat bersih, bathup, netflix.."
Legian Kriyamaha Villa,Excelent!,10/01/2021,"Saya menginap 5 hari 4 malam, baru dateng front office luar biasa ramah dan sangat membantu menjelaskan ini itu di kamar. Kamar juga bersih banget, adem, sangat private dan nyaman, overall ini oke banget baik untuk honeymoon atau ada keluarga kecil.."
Legian Kriyamaha Villa,honeymoon🌈❤️,10/01/2021,bagus banget disini sejuk pokoknya banyak spot foto juga pokoknya nyaman request decor juga bagus saya suka banget makasi ya untuk staff yang sudah bantu saya membuat kejutan untuk mba meli kak andi juga makasi banyak yahh❤️
Legian Kriyamaha Villa,Honey moon menyenangkan di legian kriyamaha villa,10/01/2021,"Villa yang tenang, bagus, dan staff nya ramah! Kamar bersih dan enak! Cocok untuk pasangan yang mau merasakan ketenangan di bali. Good job. Untuk harga yang terjangkau dan service nya oke sekali! Semoga bisa kesini lagi lain waktu bersama keluarga.."
Legian Kriyamaha Villa,Amazinggg,10/01/2021,"Tempatnya sangat sangat recomended buat pasangan honeymoon, terimakasih banyak untuk servicenya mba melindan kawan kawannya, we Will be back again here for sure, bagussss sekaliiii hehe kami sangat puas disini"
Legian Kriyamaha Villa,Best Villa in Legian,10/01/2021,"Dari awal check in sampai check out dilayani dengan baik sama staffnya semuanya oke kamarnya luas suasana villanya juga adem banget banyak tanaman hijaunya jauh dari keramaian pokoknya suka disini next pasti balik lagi,, terimakasih kak meli kak aryo yang telah membantu kami selama stay disini"
Legian Kriyamaha Villa,Birthday with Romantic Room,10/01/2021,"kamar yang sangat nyaman dan suasana romantis , bfast dan fasilitas sangat memuaskan, sangat bersih serta staff sangat ramah, suasana sekitar villa sangat tenang, saya bersama pasangan menginap 1 malam pada kamar Cempaka 🥰"
Legian Kriyamaha Villa,bagus banget,10/01/2021,"bagus banget, sangat rekomen buat cari villa on budget. deket sama fasilitas apapun. sayang cuma sehari stay hehe 😅 terimakasih banyak untuk semua staff ada melli andi aryo juga, villanya bener bener lengkap deh"
Legian Kriyamaha Villa,Nice place,10/01/2021,Pertama kali ke bali stay di legian kriyamaha dapat di room cempaka luas banget ada privat pool dan netflix juga.. bagus juga dekorasinya cocok buat honeymoon..yuk kesini bareng pasangan pastinya bagus service oke makasi ya mba meli dan mas aryo
Legian Kriyamaha Villa,Couple trip,10/01/2021,"Stayed in Melati Room. Check in at 10 pm and the staff is helpful even though it’s almost midnight. They help all the belongings & explain all facilities in our villa. The netflix works well, love the jacuzzi and swimming pool. The villa is clean & We’re happy to be here 😁"
Legian Kriyamaha Villa,Healing vacation,10/01/2021,"We stay for 3D2N in tunjung room, its a good place to stay for couple or family, with friendly and helpfull staff and a great room. Very recomended villa with private pool and outdoor bathtub. Will be coming again :)"
Legian Kriyamaha Villa,Romantic villa🌹,10/01/2021,Memilih honeymoon di bali dan pertama kali juga ke bali kami memilih Legian Kriyamaha untuk menghabiskan waktu dibali.. semuanya berjalan lancar staffnya ramah banget.. dekorasi kamarnya oke juga dan enaknya disini ada staff yang stay juga. Good❤️
Legian Kriyamaha Villa,Lovely place,10/01/2021,"Stayed in Melati room and got enough sun during our stay, love it! The room has all necessities and living room inside, really enjoyed the netflix service. The location is perfect and accessible for gofood service. Such a gem place to stay in the middle of city"
Legian Kriyamaha Villa,Niceee,10/01/2021,"Villa ini sangat memuaskan , saya stay di room cempaka , untuk kualitas villa sangat baik , nyaman , fasilitas lengkap , dan ada netfixnya juga , perlengkapan masaknya juga mantap lengkap , jadi nyaman stay di villa ini"
Legian Kriyamaha Villa,melati room,10/01/2021,"Stay di Room Melati, Clean And worth it banget. And lengkap banget ada penyewaan floatis. Kamar nyaman, Tidur nyenyak. Para staff sangat ramah sekali ada melly dan andi yang sudah bantu kami.. We'll back soon!"
Legian Kriyamaha Villa,Honeymoon Villa Bali,10/01/2021,Villa sangat bersih dan nyaman. Pelayanan sangat ramah. Kalian wajib kesini kalau ke Bali guys. Terima kasih .. memilih honeymoon disini bagus banget cocok deh pokoknya recommend banget pokonya makasi mba meli dan mba Mia good service
Legian Kriyamaha Villa,With my boo,10/01/2021,"Untuk pelayanannya maksimal Kamar bersih’ poolnya juga lumayan cocok banget stay bersmaa pasangan disini..ternyata banyak banget yah propertynya mau coba villanya yanglain juga,,semoga nanti bisa stay lagi disini.. thanks kak meli"
Legian Kriyamaha Villa,Will be back again for sureeee🔥,10/01/2021,"Very very cozy place, we really really enjoy our stay at Legian Kriyamahaa Villa, their facilities also complete, the staff also very polite and friendly especially melly in the front desk.. they have private pool and bathtub, netflix and JBL in the room👍👍👍"
Legian Kriyamaha Villa,Amazing stay,10/01/2021,"We stayed 4D3N at this villa. The villa is very cozy, recommended for Honeymoon or even work from villa. The breakfast is great, we tried floating breakfast on our first day and it's wonderfull(but the pool is a bit cold tho). Hope to visit this villa again soon"
Legian Kriyamaha Villa,Berlibur,10/01/2021,Pelayanan dan staff luar biasa ramah dan baik . Proses check in dan check out sangat mengesankan . Over all its oke and very nice ❤ . Pertahan kan untuk pelayanan yang mengesankan ini. Saya pasti akan kembali lagi jika berlibur ke bali .
